"MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"20","RL",80,11075,1,"None",3,"Lvl","Corner",2,"ClearCr","Norm","Norm","1Fam","1Story",6,5,1984,1984,"Hip","CompShg","Wd Sdng","Wd Sdng",1,136,3,3,"PConc",4,3,1,4,299,2,891,0,1190,"GasA",5,1,"SBrkr",1522,0,0,1522,0,0,2,0,3,1,3,7,7,1,3,"Attchd",1984,3,2,552,3,3,2,0,77,0,0,168,0,0,"GdPrv","None",0,"2",2007,"WD","Normal",NA
"20","RL",65,17541,1,"None",2,"Lvl","Corner",2,"Edwards","Norm","Norm","1Fam","1Story",5,7,1948,2005,"Hip","CompShg","Wd Sdng","Wd Sdng",0,0,3,4,"CBlock",3,4,2,4,300,1,0,109,409,"GasA",5,1,"SBrkr",1325,0,0,1325,0,0,2,0,3,1,4,6,7,1,3,"Detchd",1996,1,2,576,3,3,2,0,42,0,0,0,0,0,"None","None",0,"7",2007,"WD","Normal",NA
"20","RL",65,22692,1,"None",2,"Lvl","Inside",2,"Edwards","Norm","Norm","1Fam","1Story",5,5,1953,1953,"Gable","CompShg","MetalSd","MetalSd",0,0,3,3,"CBlock",3,3,1,3,587,1,0,486,1073,"GasA",3,1,"SBrkr",1630,0,0,1630,0,0,2,0,3,1,3,6,4,1,3,"Detchd",1953,1,2,649,3,3,1,0,64,0,0,0,0,0,"None","None",0,"3",2007,"COD","Normal",NA
"20","RL",84,17808,1,"None",3,"Lvl","Inside",2,"Edwards","Feedr","Norm","1Fam","1Story",4,5,1946,1950,"Gable","CompShg","Wd Sdng","Wd Sdng",0,0,3,3,"CBlock",3,3,1,1,0,1,0,484,484,"GasA",3,0,"SBrkr",1242,0,0,1242,0,0,1,0,2,1,3,4,4,0,0,"Attchd",1946,1,1,336,3,3,0,0,0,0,0,0,0,0,"None","None",0,"7",2007,"WD","Normal",NA
"20","RL",102,12671,1,"None",2,"Lvl","Corner",2,"ClearCr","Norm","Norm","1Fam","1Story",6,7,1954,1994,"Hip","CompShg","MetalSd","MetalSd",2,300,3,4,"CBlock",4,2,1,2,353,1,0,935,1288,"GasA",5,1,"SBrkr",2422,0,0,2422,0,0,3,0,4,1,4,6,5,2,4,"Attchd",1954,3,2,527,3,3,2,0,63,0,0,144,0,0,"None","None",0,"7",2007,"WD","Normal",NA
"50","RL",70,10512,1,"None",3,"Lvl","Inside",2,"Edwards","Norm","Norm","1Fam","1.5Fin",6,6,1954,1954,"Gable","CompShg","Wd Sdng","Wd Sdng",0,0,3,3,"CBlock",3,3,1,4,491,1,0,497,988,"GasA",5,1,"SBrkr",988,638,0,1626,0,0,1,1,3,1,4,6,7,0,0,"Attchd",1954,1,1,332,3,3,2,366,0,0,0,0,0,0,"None","None",0,"5",2007,"WD","Normal",NA
"20","RL",60,5400,1,"None",3,"HLS","Inside",2,"SWISU","Norm","Norm","1Fam","1Story",5,5,1958,1958,"Gable","CompShg","MetalSd","MetalSd",0,0,3,3,"CBlock",3,3,1,3,453,1,0,411,864,"GasA",3,1,"SBrkr",864,0,0,864,0,1,1,0,3,1,3,6,7,0,0,"Attchd",1958,1,1,399,3,3,2,0,0,0,0,0,0,0,"None","None",0,"5",2007,"WD","Normal",NA
"30","RL",65,11515,1,"None",2,"Lvl","CulDSac",2,"Edwards","Norm","Norm","1Fam","1Story",4,5,1958,1994,"Gable","CompShg","HdBoard","HdBoard",0,0,3,3,"Slab",0,0,0,0,0,0,0,0,0,"GasA",3,0,"SBrkr",943,0,0,943,0,0,1,0,3,1,4,5,5,0,0,"Detchd",1958,1,1,308,3,3,0,0,0,60,0,0,0,0,"None","None",0,"8",2007,"WD","Normal",NA
"120","RL",39,3869,1,"None",3,"Lvl","Inside",1,"Edwards","Norm","Norm","TwnhsE","1Story",5,6,1984,1984,"Gable","CompShg","Wd Sdng","Wd Sdng",1,149,4,5,"CBlock",3,3,1,2,283,6,755,0,1038,"GasA",4,1,"SBrkr",1038,0,0,1038,0,0,2,0,2,1,3,5,7,0,0,"Attchd",1984,2,1,264,3,3,2,0,105,0,0,0,0,0,"None","None",0,"7",2007,"WD","Normal",NA
"20","RL",58,9280,1,"None",3,"Lvl","Inside",2,"Edwards","Norm","Norm","1Fam","1Story",5,6,1951,1951,"Gable","CompShg","Wd Sdng","Wd Sdng",0,0,3,3,"CBlock",2,3,1,5,557,1,0,785,1342,"GasA",5,1,"SBrkr",1342,0,0,1342,1,0,1,0,4,1,3,7,7,0,0,"Detchd",1951,1,1,256,3,3,2,0,0,0,0,0,0,0,"None","None",0,"4",2007,"WD","Normal",NA
"50","RL",60,11100,1,"None",3,"Lvl","Inside",2,"Edwards","Norm","Norm","1Fam","1.5Fin",5,6,1951,1994,"Gable","CompShg","Wd Sdng","Wd Sdng",0,0,3,3,"PConc",3,3,2,2,1080,1,0,0,1080,"GasA",3,0,"SBrkr",1080,400,0,1480,1,0,1,0,4,1,3,7,7,1,4,"Attchd",1951,1,1,253,3,3,2,0,0,68,0,0,0,3,"None","None",0,"7",2007,"WD","Normal",NA
"50","RL",50,7550,1,"None",3,"Lvl","Inside",2,"Edwards","Norm","Norm","1Fam","1.5Fin",4,5,1920,1950,"Gambrel","CompShg","MetalSd","MetalSd",0,0,2,2,"BrkTil",3,2,1,1,0,1,0,951,951,"GasW",2,0,"SBrkr",986,376,0,1362,0,0,2,0,4,1,3,7,7,0,0,"Detchd",1920,1,1,280,2,3,1,0,0,0,0,0,0,0,"MnPrv","None",0,"3",2007,"WD","Normal",NA
"50","RL",104,23920,1,"None",3,"Lvl","Inside",2,"SawyerW","Feedr","Norm","1Fam","1.5Fin",6,5,1984,1984,"Gable","CompShg","Wd Sdng","Wd Sdng",0,0,3,3,"CBlock",3,3,1,1,0,1,0,1105,1105,"GasA",5,1,"SBrkr",1105,717,0,1822,0,0,2,0,4,1,4,7,5,1,1,"Attchd",1984,1,2,515,3,3,1,0,195,1012,0,0,444,0,"None","None",0,"4",2007,"WD","Normal",NA
"60","RL",75,9317,1,"None",3,"Lvl","Inside",2,"SawyerW","Norm","Norm","1Fam","2Story",7,5,1994,2001,"Gable","CompShg","VinylSd","VinylSd",0,0,4,4,"PConc",4,4,1,6,497,1,0,282,779,"GasA",5,1,"SBrkr",1029,929,0,1958,1,0,2,1,3,1,4,7,7,1,3,"Attchd",1994,2,2,499,3,3,2,202,93,0,0,0,0,0,"None","None",0,"7",2007,"CWD","Normal",NA
"20","RL",71,9178,1,"None",3,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd",2,306,4,3,"PConc",4,3,3,1,0,1,0,1643,1643,"GasA",5,1,"SBrkr",1651,0,0,1651,0,0,2,0,3,1,4,7,7,1,4,"Attchd",2007,3,3,870,3,3,2,204,64,0,0,0,0,0,"None","None",0,"9",2007,"New","Partial",NA
"20","RL",93,10481,1,"None",2,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","1Story",8,5,2006,2007,"Hip","CompShg","CemntBd","CmentBd",0,0,4,3,"PConc",4,3,3,1,0,1,0,2140,2140,"GasA",5,1,"SBrkr",2140,0,0,2140,0,0,2,1,3,1,4,8,7,0,0,"Attchd",2006,3,3,894,3,3,2,136,32,0,0,0,0,0,"None","None",0,"6",2007,"New","Partial",NA
"20","RL",66,10235,1,"None",2,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd",2,306,4,3,"PConc",4,3,3,1,0,1,0,1643,1643,"GasA",5,1,"SBrkr",1651,0,0,1651,0,0,2,0,3,1,4,7,7,1,4,"Attchd",2007,2,3,870,3,3,2,192,64,0,0,0,0,0,"None","None",0,"9",2007,"New","Partial",NA
"20","RL",75,11750,1,"None",2,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd",1,204,4,3,"PConc",4,3,2,6,20,1,0,1526,1546,"GasA",5,1,"SBrkr",1546,0,0,1546,0,0,2,0,3,1,4,7,7,0,0,"Attchd",2005,2,3,796,3,3,2,144,42,0,0,0,0,0,"None","None",0,"6",2007,"WD","Normal",NA
"20","RL",73,8760,1,"None",3,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd",1,132,4,3,"PConc",4,3,1,6,36,1,0,1453,1489,"GasA",5,1,"SBrkr",1500,0,0,1500,0,0,2,0,3,1,4,7,7,1,4,"Attchd",2005,2,2,674,3,3,2,144,38,0,0,0,0,0,"None","None",0,"6",2007,"WD","Normal",NA
"20","RL",64,7242,1,"None",3,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd",0,0,4,3,"PConc",4,3,1,1,0,1,0,1270,1270,"GasA",5,1,"SBrkr",1270,0,0,1270,0,0,2,0,2,1,4,6,7,0,0,"Attchd",2005,2,2,524,3,3,2,0,96,0,0,0,0,0,"None","None",0,"7",2007,"WD","Normal",NA
"60","RL",78,9316,1,"None",3,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","2Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd",0,0,4,3,"PConc",4,3,4,1,0,1,0,879,879,"GasA",5,1,"SBrkr",879,916,0,1795,0,0,2,1,3,1,4,7,7,0,0,"Attchd",2005,2,2,578,3,3,2,164,111,0,0,0,0,0,"None","None",0,"10",2007,"WD","Normal",NA
"60","RL",67,8883,1,"None",2,"Lvl","Inside",2,"SawyerW","Norm","Norm","1Fam","2Story",7,5,1988,1988,"Gable","CompShg","HdBoard","HdBoard",1,360,4,3,"PConc",4,3,1,6,608,2,321,0,929,"GasA",5,1,"SBrkr",946,927,0,1873,1,0,2,1,3,1,4,7,7,1,3,"Attchd",1988,2,2,619,3,3,2,108,48,0,0,144,0,0,"GdPrv","None",0,"5",2007,"WD","Normal",NA
"20","RL",155,20064,1,"None",2,"Low","Inside",0,"ClearCr","Norm","Norm","1Fam","1Story",8,6,1976,1976,"Shed","WdShngl","Wd Sdng","Wd Sdng",0,0,4,3,"CBlock",4,4,4,2,51,6,915,0,966,"GasA",5,1,"SBrkr",1743,0,0,1743,2,0,0,1,0,1,4,5,7,2,2,"Attchd",1976,3,2,529,3,3,2,646,0,0,0,0,0,0,"None","None",0,"5",2007,"WD","Normal",NA
"20","RL",70,14217,1,"None",1,"Lvl","CulDSac",2,"CollgCr","Norm","Norm","1Fam","1Story",5,5,1994,1994,"Gable","CompShg","VinylSd","VinylSd",0,0,3,3,"PConc",4,3,1,5,550,1,0,472,1022,"GasA",4,1,"SBrkr",1022,0,0,1022,0,1,1,0,3,1,3,6,7,0,0,"Detchd",1995,1,2,747,3,3,2,0,0,0,0,0,0,0,"None","None",0,"8",2007,"WD","Normal",NA
"60","RL",57,10021,1,"None",2,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","2Story",6,6,1997,2006,"Gable","CompShg","VinylSd","VinylSd",0,0,3,4,"PConc",4,3,1,6,539,1,0,96,635,"GasA",5,1,"SBrkr",646,662,0,1308,1,0,2,1,3,1,4,6,7,0,0,"Attchd",1997,2,2,497,3,3,2,142,54,0,0,0,0,0,"None","None",0,"5",2007,"WD","Normal",NA
"20","RL",60,8428,1,"None",1,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","1Story",5,7,1994,1994,"Gable","CompShg","VinylSd","VinylSd",0,0,3,4,"PConc",4,4,1,6,420,1,0,570,990,"GasA",5,1,"SBrkr",990,0,0,990,1,0,1,0,3,1,3,5,7,0,0,"Detchd",1995,1,1,384,3,3,2,256,0,0,0,0,0,0,"None","None",0,"7",2007,"WD","Normal",NA
"20","RL",70,16561,1,"None",1,"Low","Inside",1,"CollgCr","Norm","Norm","1Fam","1Story",5,5,1996,1996,"Gable","CompShg","VinylSd","VinylSd",0,0,3,3,"PConc",4,3,1,5,549,1,0,548,1097,"GasA",5,1,"SBrkr",1097,0,0,1097,1,0,1,1,3,1,3,6,7,0,0,"Attchd",1996,1,1,242,3,3,2,306,0,0,0,0,0,0,"GdPrv","None",0,"7",2007,"WD","Normal",NA
"60","RL",47,10820,1,"None",1,"Lvl","CulDSac",2,"CollgCr","Norm","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd",0,0,4,3,"PConc",4,3,4,6,342,1,0,646,988,"GasA",5,1,"SBrkr",988,885,0,1873,0,0,2,1,3,1,4,7,7,1,3,"Attchd",1999,2,2,597,3,3,2,202,123,0,0,0,0,0,"None","None",0,"3",2007,"WD","Normal",NA
"60","RL",43,12352,1,"None",1,"Lvl","CulDSac",2,"CollgCr","Norm","Norm","1Fam","2Story",7,5,1998,1999,"Gable","CompShg","VinylSd","VinylSd",1,290,4,3,"PConc",4,3,1,6,638,1,0,215,853,"GasA",5,1,"SBrkr",853,900,0,1753,1,0,2,1,3,1,3,7,7,1,2,"Attchd",1998,2,2,534,3,3,2,0,74,0,0,0,0,0,"None","None",0,"3",2007,"WD","Normal",NA
"60","RL",68,9543,1,"None",2,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","2Story",7,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd",0,0,4,3,"PConc",4,3,1,1,0,1,0,845,845,"GasA",5,1,"SBrkr",845,845,0,1690,0,0,2,1,3,1,4,7,7,0,0,"Attchd",2001,2,2,517,3,3,2,0,103,0,0,0,0,0,"None","None",0,"2",2007,"WD","Normal",NA
"60","RL",70,8826,1,"None",3,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","2Story",7,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd",1,144,4,3,"PConc",4,3,1,6,841,1,0,144,985,"GasA",5,1,"SBrkr",985,857,0,1842,1,0,2,1,3,1,4,7,7,1,3,"Attchd",2000,3,2,486,3,3,2,193,96,0,0,0,0,0,"None","None",0,"7",2007,"WD","Normal",NA
"20","RL",97,11800,1,"None",2,"Bnk","Inside",2,"CollgCr","Norm","Norm","1Fam","1Story",5,5,1974,1974,"Gable","CompShg","HdBoard","HdBoard",0,0,3,3,"CBlock",4,3,3,4,663,1,0,201,864,"GasA",3,1,"SBrkr",894,0,0,894,0,0,1,0,3,1,3,5,7,0,0,"Attchd",1974,1,2,440,3,3,2,0,0,0,0,0,0,0,"None","None",0,"8",2007,"WD","Family",NA
"80","RL",59,8660,1,"None",2,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","SLvl",5,5,1976,1976,"Gable","CompShg","VinylSd","VinylSd",1,113,3,4,"CBlock",4,3,3,6,502,1,0,513,1015,"GasA",3,1,"SBrkr",1025,0,0,1025,0,0,2,0,3,1,3,6,7,1,2,"Detchd",1979,1,2,370,3,3,2,127,0,0,0,0,0,0,"None","None",0,"7",2007,"WD","Normal",NA
"80","RL",72,9720,1,"None",3,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","SLvl",5,7,1977,1977,"Gable","CompShg","Plywood","VinylSd",1,51,3,3,"CBlock",3,3,3,5,755,1,0,240,995,"GasA",3,1,"SBrkr",1009,0,0,1009,0,0,2,0,3,1,3,6,7,1,2,"Detchd",1977,1,2,576,3,3,2,0,0,0,0,0,0,0,"MnPrv","None",0,"6",2007,"WD","Normal",NA
"20","RL",45,8982,1,"None",2,"Lvl","CulDSac",2,"CollgCr","Norm","Norm","1Fam","1Story",5,5,1977,1977,"Gable","CompShg","CemntBd","CmentBd",0,0,3,3,"CBlock",4,3,3,5,539,1,0,501,1040,"GasA",3,1,"SBrkr",1040,0,0,1040,0,0,1,1,3,1,3,5,7,0,0,"Detchd",1977,1,2,748,3,3,2,0,0,0,0,0,0,0,"MnPrv","None",0,"1",2007,"WD","Normal",NA
"20","RL",39,16300,1,"None",2,"Lvl","CulDSac",2,"CollgCr","Norm","Norm","1Fam","1Story",5,4,1977,1977,"Gable","CompShg","HdBoard","HdBoard",0,0,3,3,"CBlock",4,3,3,3,60,4,417,399,876,"GasA",3,1,"SBrkr",907,0,0,907,1,0,1,0,3,1,3,5,7,0,0,"Attchd",1977,2,1,308,3,3,2,0,0,0,0,0,0,0,"MnPrv","None",0,"1",2007,"WD","Normal",NA
"20","RL",75,9675,1,"None",3,"Lvl","Corner",2,"CollgCr","Norm","Norm","1Fam","1Story",5,6,1975,1975,"Hip","CompShg","HdBoard","HdBoard",0,0,3,3,"CBlock",3,3,1,4,330,3,432,102,864,"GasA",3,1,"SBrkr",879,0,0,879,0,0,1,0,3,1,3,5,7,0,0,"Attchd",1975,1,2,440,3,3,2,0,80,0,0,0,0,0,"None","None",0,"9",2007,"Con","Normal",NA
"20","RL",60,7200,1,"None",3,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","1Story",5,5,1972,2000,"Gable","CompShg","VinylSd","VinylSd",0,0,3,3,"CBlock",3,3,1,5,671,1,0,193,864,"GasA",4,1,"SBrkr",864,0,0,864,1,0,1,0,3,1,5,5,7,0,0,"Detchd",1977,3,2,576,4,5,2,155,0,0,0,0,0,0,"None","None",0,"9",2007,"WD","Normal",NA
"20","RL",60,7200,1,"None",3,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","1Story",4,8,1972,2006,"Gable","CompShg","Plywood","Plywood",0,0,3,4,"CBlock",3,3,1,3,385,1,0,0,385,"GasA",4,1,"SBrkr",875,0,0,875,0,0,1,0,3,1,4,5,7,0,0,"Detchd",1975,1,2,728,3,3,2,352,0,0,0,0,0,0,"None","None",0,"10",2007,"WD","Normal",NA
"20","RL",70,11354,1,"None",3,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","1Story",7,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd",0,0,4,3,"PConc",3,3,4,6,1412,1,0,261,1673,"GasA",5,1,"SBrkr",1673,0,0,1673,1,0,2,0,3,1,4,7,7,1,3,"Attchd",2000,2,2,583,3,3,2,306,113,0,0,116,0,0,"None","None",0,"1",2007,"WD","Normal",NA
"60","RL",70,8749,1,"None",3,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd",0,0,4,3,"PConc",4,3,1,6,654,1,0,325,979,"GasA",5,1,"SBrkr",992,940,0,1932,1,0,2,1,3,1,4,7,7,1,4,"Attchd",2003,2,2,610,3,3,2,0,120,0,0,0,0,0,"None","None",0,"6",2007,"WD","Normal",NA
"60","RL",65,8158,1,"None",3,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd",1,214,4,3,"PConc",4,3,1,1,0,1,0,860,860,"GasA",5,1,"SBrkr",860,869,0,1729,0,0,2,1,3,1,4,7,7,0,0,"Attchd",2002,3,2,542,3,3,2,386,63,0,0,0,0,0,"None","None",0,"8",2007,"WD","Normal",NA
"20","RL",73,11927,1,"None",3,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","1Story",8,5,1994,1995,"Hip","CompShg","HdBoard","HdBoard",1,519,4,3,"PConc",4,3,4,4,408,6,465,683,1556,"GasA",5,1,"SBrkr",1592,0,0,1592,0,0,2,0,3,1,4,7,7,1,3,"Attchd",1994,3,2,484,3,3,2,120,35,0,0,0,0,0,"None","None",0,"6",2007,"WD","Normal",NA
"60","RL",70,12728,1,"None",3,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","2Story",8,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd",1,256,4,3,"PConc",4,3,2,6,1198,1,0,333,1531,"GasA",5,1,"SBrkr",1531,908,0,2439,1,0,2,1,4,1,4,7,7,1,3,"Attchd",2001,3,2,560,3,3,2,184,121,0,0,0,0,0,"None","None",0,"1",2007,"WD","Normal",NA
"60","RL",70,15295,1,"None",0,"Lvl","Corner",2,"CollgCr","Norm","Norm","1Fam","2Story",7,5,1996,2002,"Gable","CompShg","VinylSd","VinylSd",1,254,4,3,"PConc",4,3,2,6,762,1,0,98,860,"GasA",5,1,"SBrkr",1212,780,0,1992,1,0,2,1,3,1,4,7,5,2,3,"Attchd",1996,2,2,608,3,3,2,225,32,0,0,0,0,0,"None","None",0,"6",2007,"WD","Normal",NA
"20","RL",73,17227,1,"None",1,"Lvl","CulDSac",1,"CollgCr","Norm","Norm","1Fam","1Story",8,5,1999,2000,"Gable","CompShg","VinylSd","VinylSd",1,158,4,3,"PConc",4,3,4,6,915,1,0,426,1341,"GasA",5,1,"SBrkr",1341,0,0,1341,1,0,1,1,1,1,4,5,7,1,3,"Attchd",1999,2,2,482,3,3,2,240,84,0,0,0,0,0,"None","None",0,"1",2007,"WD","Normal",NA
"60","RL",70,8145,1,"None",2,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","2Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd",0,0,4,3,"PConc",4,3,1,1,0,1,0,738,738,"GasA",5,1,"SBrkr",738,738,0,1476,0,0,2,1,3,1,4,7,7,0,0,"Attchd",2007,2,2,552,3,3,2,0,35,0,0,0,0,0,"None","None",0,"6",2007,"New","Partial",NA
"20","RL",65,8769,1,"None",3,"Lvl","FR2",2,"CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd",0,0,4,3,"PConc",4,3,3,6,709,1,0,460,1169,"GasA",5,1,"SBrkr",1190,0,0,1190,1,0,2,0,2,1,4,5,7,0,0,"Attchd",2005,2,2,578,3,3,2,100,41,0,0,0,0,0,"None","None",0,"10",2007,"WD","Normal",NA
"20","RL",64,8334,1,"None",3,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","1Story",6,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd",0,0,4,3,"PConc",4,3,1,1,0,1,0,1330,1330,"GasA",5,1,"SBrkr",1330,0,0,1330,0,0,2,0,3,1,4,6,7,1,4,"Attchd",2006,3,2,437,3,3,2,0,23,0,0,0,0,0,"None","None",0,"7",2007,"New","Partial",NA
"60","RL",64,8333,1,"None",3,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd",0,0,4,3,"PConc",4,3,1,1,0,1,0,738,738,"GasA",4,1,"SBrkr",738,753,0,1491,0,0,2,1,3,1,4,7,7,1,4,"Attchd",2006,2,2,484,3,3,2,100,30,0,0,0,0,0,"None","None",0,"5",2007,"WD","Normal",NA
"60","RL",64,9045,1,"None",2,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","2Story",5,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd",0,0,4,3,"PConc",4,3,2,1,0,1,0,768,768,"GasA",5,1,"SBrkr",768,768,0,1536,0,0,2,1,3,1,4,6,7,0,0,"Attchd",2005,3,2,400,3,3,2,0,40,0,0,0,0,0,"None","None",0,"6",2007,"WD","Normal",NA
"85","RL",75,9825,1,"None",3,"Low","Inside",2,"Edwards","Norm","Norm","1Fam","SFoyer",5,5,1967,1967,"Gable","CompShg","HdBoard","HdBoard",1,162,3,3,"CBlock",4,3,4,5,936,1,0,0,936,"GasA",4,1,"SBrkr",936,0,0,936,1,0,1,0,2,1,3,4,7,1,2,"Attchd",1967,1,1,384,3,3,2,405,0,0,0,0,0,0,"None","Shed",450,"8",2007,"WD","Abnorml",NA
"20","RL",67,8308,1,"None",3,"Lvl","Inside",2,"Edwards","Norm","Norm","1Fam","1Story",4,6,1963,1963,"Gable","CompShg","VinylSd","VinylSd",2,20,3,4,"CBlock",3,3,1,4,132,2,841,115,1088,"GasA",3,1,"SBrkr",1088,0,0,1088,0,0,1,0,2,1,3,4,7,0,0,"Detchd",2002,1,2,520,3,3,1,0,0,0,0,0,0,0,"None","None",0,"6",2007,"COD","Normal",NA
"50","RL",74,16287,1,"None",3,"Lvl","Inside",2,"Edwards","Norm","Norm","1Fam","1.5Fin",5,6,1925,1950,"Gable","CompShg","VinylSd","VinylSd",0,0,3,4,"CBlock",3,3,1,5,130,4,105,666,901,"GasA",3,1,"SBrkr",901,450,0,1351,1,0,1,0,3,1,3,7,7,1,4,"Detchd",1975,1,2,576,3,3,0,0,0,43,0,100,0,0,"None","None",0,"7",2007,"WD","Normal",NA
"20","RL",80,8240,1,"None",3,"Lvl","Inside",2,"Edwards","Norm","Norm","1Fam","1Story",6,6,1960,1960,"Hip","CompShg","HdBoard","HdBoard",2,198,3,3,"CBlock",3,3,1,1,0,1,0,1179,1179,"GasA",4,1,"SBrkr",1179,0,0,1179,0,0,1,0,2,1,3,5,5,0,0,"Attchd",1960,3,2,622,3,3,1,0,0,0,0,0,0,0,"GdPrv","None",0,"6",2007,"WD","Normal",NA
"80","RL",65,6285,1,"None",3,"Lvl","Inside",2,"Edwards","Norm","Norm","1Fam","SLvl",6,6,1976,1976,"Gable","CompShg","HdBoard","Plywood",0,0,3,2,"CBlock",3,3,3,6,504,1,0,456,960,"GasA",3,1,"SBrkr",1044,0,0,1044,1,0,1,0,3,1,3,7,7,1,2,"Detchd",1976,1,2,528,3,2,2,228,0,0,0,0,0,0,"None","None",0,"4",2007,"WD","Normal",NA
"90","RL",65,9555,1,"None",2,"Lvl","CulDSac",2,"Edwards","Norm","Norm","Duplex","2Story",5,6,1979,1979,"Gable","CompShg","Plywood","Plywood",0,0,3,3,"Slab",0,0,0,0,0,0,0,0,0,"GasA",3,1,"SBrkr",1100,1133,0,2233,0,0,2,1,5,2,3,11,7,0,0,"Attchd",1979,3,2,579,3,4,2,0,0,0,0,0,0,0,"None","None",0,"2",2007,"WD","Normal",NA
"60","RL",60,7023,1,"None",3,"Lvl","Inside",2,"Edwards","Norm","Norm","1Fam","2Story",5,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd",0,0,3,3,"PConc",4,4,1,6,611,1,0,123,734,"GasA",4,1,"SBrkr",734,674,0,1408,1,0,2,1,3,1,3,6,7,0,0,"BuiltIn",2005,3,2,489,3,3,2,0,85,0,0,0,0,0,"None","None",0,"5",2007,"WD","Normal",NA
"20","RL",128,39290,1,"None",2,"Bnk","Inside",2,"Edwards","Norm","Norm","1Fam","1Story",10,5,2008,2009,"Hip","CompShg","CemntBd","CmentBd",2,1224,5,3,"PConc",5,3,4,6,4010,1,0,1085,5095,"GasA",5,1,"SBrkr",5095,0,0,5095,1,1,2,1,2,1,5,15,7,2,4,"Attchd",2008,3,3,1154,3,3,2,546,484,0,0,0,0,0,"None","None",17000,"10",2007,"New","Partial",NA
